# experiment P-82 (R-082)
# hypothesis: A DIGGER IS THE FASTEST THING IN THE GAME AND THE WALL IN FRONT OF IT IS GETTING THINNER EVERY FRAME. That is the exact configuration discrete collision cannot survive, and there is now a CPU-only measured answer: Pelletier-Guenette, Mercier-Aubin and Andrews, 10.1145/3747862 (SCA 2025) -- spatio-temporal local optimisation for first time of impact, a modified Frank-Wolfe with golden-section search over barycentric coordinates AND TIME, with adaptive triangle subdivision giving multiple contacts per triangle. Intel i9, single CPU thread, CPU-only: an 888-triangle shuriken at 0.4 ms total, 11.13 microseconds mean per triangle; 100K triangles at 0.96 microseconds per triangle. It beats Macklin 2020's discrete detection on all their tests -- SELF-ADJUDICATED, since no standard triangle-SDF CCD benchmark exists, and that is stated here rather than discovered. (C1) At the speed a game_dig projectile travels, the discrete path tunnels through a wall of thickness t below v*dt and the CCD path does not, over 10^4 randomised shots at a wall swept from 2 cells down to t/h = 0.05 (subgrid's floor, M-95). (C2) Cost per moving element stays under 25 microseconds and is LINEAR in element count. (C3) A capsule approximated by 8 swept spheres reaches the same first-time-of-impact as a 200-triangle capsule mesh, to within one cell, at 10x less cost. SHARE: C2 moves a single dynamic body's collision budget, not the whole frame.
# falsified by: C1 by the discrete path not tunnelling, which would mean the game's speeds are below the threshold and this is premature. C2 by superlinear cost, or above 25 microseconds. C3 by a disagreement above one cell, which would mean the proxy is too coarse and the cheap version of this does not exist. VACUITY CONTROL: the discrete arm must tunnel at least once, reported as a count, or C1 is comparing two methods that both work.
# commit e740138 on amd-ryzen-9-5900x-12-core at 2026-08-28T00:53:32Z
wall_thickness_cells,speed_cells_per_step,shots,tunnels_discrete,tunnels_ccd,us_per_element,elements,linear_fit_r2,toi_capsule_spheres,toi_capsule_mesh,toi_disagreement_cells,cost_ratio_spheres_vs_mesh,c1_holds,c2_holds,c3_holds,arm,axis_x,axis_y,axis_z,bead_spacing_cells,beads_disjoint,body_radius_cells,broad_phase_cull,capsule_aspect,capsule_half_height_cells,ccd_toi_checks,ccd_toi_error_cells,cell_size,cycles,cycles_per_element,discrete_threshold_cells,element_kind,elements_tested,field,frame_seconds,ghz,interval_shrink,marginal_us_per_element,mesh_false_negative,mesh_false_positive,mesh_missed_impact,orientation_index,prediction_mismatches,proxy_missed_impact,shots_crossing_solid,solver,solver_accuracy_bar_cells,solver_chosen,solver_cleared_accuracy_bar,solver_error_cells,speed_name,speed_units_per_second,sphere_bnb_nodes_high_water,spheres_ghz,spheres_us,support_deficit_mesh_cells,support_deficit_spheres_cells,toi,toi_capsule_mesh_reference,toi_disagreement_floor_cells,total_us,tunnels_ccd_total,tunnels_discrete_predicted,tunnels_discrete_total,us_per_element_in_body
16.000000,8.000000,,,,0.555955,200,,0.100000,0.123986,0.191885,78.303521,false,true,true,c3_proxy,-0.903732,0.378456,0.200100,5.485714,true,,0.750000,10.600000,19.200000,,,,470637.000000,,,,50,wall_wide,,4.232690,true,,false,false,false,7,,false,,fw8_gss10,0.010000,fw8_gss10,true,0.000652,,,,5.994366,1.420000,0.192537,0.000000,,0.124067,,111.191000,0,,1447505,
16.000000,8.000000,,,,0.420255,200,,0.100000,0.119587,0.156694,96.610345,false,true,true,c3_proxy,0.918816,0.394453,0.013529,5.485714,true,,0.750000,10.600000,19.200000,,,,355898.000000,,,,50,wall_wide,,4.234310,true,,false,false,false,8,,false,,fw8_gss10,0.010000,fw8_gss10,true,0.005673,,,,6.628736,0.870000,0.162367,0.000000,,0.120296,,84.051000,0,,1447505,
16.000000,8.000000,,,,0.419705,200,,0.100000,0.134244,0.273949,99.929762,false,true,true,c3_proxy,0.862946,0.275584,-0.423530,5.485714,true,,0.750000,10.600000,19.200000,,,,354719.000000,,,,50,wall_wide,,4.225813,true,,false,false,false,9,,false,,fw8_gss10,0.010000,fw8_gss10,true,0.000159,,,,6.725000,0.840000,0.274108,0.000000,,0.134263,,83.941000,0,,1447505,
16.000000,8.000000,,,,0.643555,200,,0.100000,0.211956,0.895649,115.955856,false,true,true,c3_proxy,0.539893,-0.070502,-0.838776,5.485714,true,,0.610000,10.600000,19.200000,,,,542693.000000,,,,78,wall_wide,,4.216368,true,,false,false,false,10,,false,,fw8_gss10,0.010000,fw8_gss10,true,0.000257,,,,6.051351,1.110000,0.895906,0.000000,,0.211988,,128.711000,0,,1447505,
16.000000,8.000000,,,,0.439105,200,,0.100000,0.142792,0.342339,102.117442,false,true,true,c3_proxy,0.826206,0.219315,-0.518926,5.485714,true,,0.735000,10.600000,19.200000,,,,370981.000000,,,,53,wall_wide,,4.224286,true,,false,false,false,11,,false,,fw8_gss10,0.010000,fw8_gss10,true,0.005248,,,,6.630233,0.860000,0.347588,0.000000,,0.143448,,87.821000,0,,1447505,
16.000000,8.000000,,,,0.592705,200,,0.100000,0.200613,0.804904,100.458475,false,true,true,c3_proxy,0.596857,0.258939,-0.759416,5.485714,true,,0.645000,10.600000,19.200000,,,,500006.000000,,,,71,wall_wide,,4.218001,true,,false,false,false,12,,false,,fw8_gss10,0.010000,fw8_gss10,true,0.001382,,,,5.957627,1.180000,0.806286,0.000000,,0.200786,,118.541000,0,,1447505,
16.000000,8.000000,,,,0.447000,200,,0.100000,0.149004,0.392029,106.428571,false,true,true,c3_proxy,-0.801363,-0.403323,0.441756,5.485714,true,,0.730000,10.600000,19.200000,,,,377624.000000,,,,54,wall_wide,,4.223982,true,,false,false,false,13,,false,,fw8_gss10,0.010000,fw8_gss10,true,0.005246,,,,6.690476,0.840000,0.397275,0.000000,,0.149659,,89.400000,0,,1447505,
16.000000,8.000000,,,,0.556005,200,,0.100000,0.191576,0.732609,98.407965,false,true,true,c3_proxy,-0.630049,-0.097405,0.770422,5.485714,true,,0.665000,10.600000,19.200000,,,,469167.000000,,,,67,wall_wide,,4.219090,true,,false,false,false,14,,false,,fw8_gss10,0.010000,fw8_gss10,true,0.007292,,,,6.068142,1.130000,0.739901,0.000000,,0.192488,,111.201000,0,,1447505,
16.000000,8.000000,,,,0.896760,200,,0.100000,0.175381,0.603048,129.965217,false,true,true,c3_proxy,0.387679,0.920364,-0.051328,5.485714,true,,0.465000,10.600000,19.200000,,,,755433.000000,,,,107,wall_wide,,4.212013,true,,false,false,false,15,,false,,fw8_gss10,0.010000,fw8_gss10,true,0.000459,,,,5.739855,1.380000,0.603507,0.000000,,0.175438,,179.352000,0,,1447505,
16.000000,8.000000,,,,0.318855,200,,0.100000,0.099909,0.000730,73.300000,false,true,true,c3_proxy,1.000000,0.000000,0.000000,6.857143,true,,0.800000,13.000000,24.000000,,,,269964.000000,,,,40,wall_wide,,4.233335,true,,false,false,false,0,,false,,fw8_gss10,0.010000,fw8_gss10,true,0.000730,,,,6.668966,0.870000,0.000000,0.000000,,0.100000,,63.771000,0,,1447505,
16.000000,8.000000,,,,1.264960,200,,0.100000,0.112064,0.096511,105.854393,false,true,true,c3_proxy,0.000000,1.000000,0.000000,6.857143,true,,0.000000,13.000000,24.000000,,,,1064740.000000,,,,200,wall_wide,,4.208592,true,,false,false,false,1,,false,,fw8_gss10,0.010000,fw8_gss10,true,0.001376,,,,5.082427,2.390000,0.097887,0.000000,,0.112236,,252.992000,0,,1447505,
16.000000,8.000000,,,,0.437655,200,,0.100000,0.172209,0.577674,104.203571,false,true,true,c3_proxy,0.707107,0.707107,0.000000,6.857143,true,,0.735000,13.000000,24.000000,,,,369821.000000,,,,53,wall_wide,,4.225029,true,,false,false,false,2,,false,,fw8_gss10,0.010000,fw8_gss10,true,0.008112,,,,6.689286,0.840000,0.585786,0.000000,,0.173223,,87.531000,0,,1447505,
16.000000,8.000000,,,,0.337600,200,,0.100000,0.101406,0.011249,78.511628,false,true,true,c3_proxy,-0.993436,0.114179,0.006885,6.857143,true,,0.805000,13.000000,24.000000,,,,285722.000000,,,,39,wall_wide,,4.231665,true,,false,false,false,3,,false,,fw8_gss10,0.010000,fw8_gss10,true,0.001878,,,,6.632558,0.860000,0.013127,0.000000,,0.101641,,67.520000,0,,1447505,
16.000000,8.000000,,,,1.121460,200,,0.100000,0.178544,0.628354,131.164912,false,true,true,c3_proxy,0.258902,-0.055096,0.964331,6.857143,true,,0.315000,13.000000,24.000000,,,,944147.000000,,,,137,wall_wide,,4.209455,true,,false,false,false,4,,false,,fw8_gss10,0.010000,fw8_gss10,true,0.001338,,,,5.425731,1.710000,0.627016,0.000000,,0.178377,,224.292000,0,,1447505,
16.000000,8.000000,,,,0.372305,200,,0.100000,0.124612,0.196894,86.582558,false,true,true,c3_proxy,-0.901220,-0.023079,-0.432748,6.857143,true,,0.785000,13.000000,24.000000,,,,314893.000000,,,,43,wall_wide,,4.228965,true,,false,false,false,5,,false,,fw8_gss10,0.010000,fw8_gss10,true,0.000666,,,,6.661628,0.860000,0.197561,0.000000,,0.124695,,74.461000,0,,1447505,
16.000000,8.000000,,,,0.374200,200,,0.100000,0.135848,0.286784,88.047059,false,true,true,c3_proxy,-0.853152,-0.454626,-0.255826,6.857143,true,,0.775000,13.000000,24.000000,,,,316468.000000,,,,45,wall_wide,,4.228594,true,,false,false,false,6,,false,,fw8_gss10,0.010000,fw8_gss10,true,0.006912,,,,6.710588,0.850000,0.293696,0.000000,,0.136712,,74.840000,0,,1447505,
16.000000,8.000000,,,,0.372055,200,,0.100000,0.123986,0.191885,80.881522,false,true,true,c3_proxy,-0.903732,0.378456,0.200100,6.857143,true,,0.785000,13.000000,24.000000,,,,314690.000000,,,,43,wall_wide,,4.229079,true,,false,false,false,7,,false,,fw8_gss10,0.010000,fw8_gss10,true,0.000652,,,,6.506522,0.920000,0.192537,0.000000,,0.124067,,74.411000,0,,1447505,
16.000000,8.000000,,,,0.363655,200,,0.100000,0.119587,0.156694,85.565882,false,true,true,c3_proxy,0.918816,0.394453,0.013529,6.857143,true,,0.790000,13.000000,24.000000,,,,307635.000000,,,,42,wall_wide,,4.229764,true,,false,false,false,8,,false,,fw8_gss10,0.010000,fw8_gss10,true,0.005673,,,,6.670588,0.850000,0.162367,0.000000,,0.120296,,72.731000,0,,1447505,
16.000000,8.000000,,,,0.371805,200,,0.100000,0.134244,0.273949,87.483529,false,true,true,c3_proxy,0.862946,0.275584,-0.423530,6.857143,true,,0.775000,13.000000,24.000000,,,,314463.000000,,,,45,wall_wide,,4.228870,true,,false,false,false,9,,false,,fw8_gss10,0.010000,fw8_gss10,true,0.000159,,,,6.727059,0.850000,0.274108,0.000000,,0.134263,,74.361000,0,,1447505,
16.000000,8.000000,,,,0.537055,200,,0.100000,0.214782,0.918254,126.365882,false,true,true,c3_proxy,0.539893,-0.070502,-0.838776,6.857143,true,,0.670000,13.000000,24.000000,,,,453301.000000,,,,66,wall_wide,,4.220247,true,,false,false,false,10,,false,,fw8_gss10,0.010000,fw8_gss10,true,0.001961,,,,6.655294,0.850000,0.920215,0.000000,,0.215027,,107.411000,0,,1447505,
16.000000,8.000000,,,,0.381300,200,,0.100000,0.142792,0.342339,85.685393,false,true,true,c3_proxy,0.826206,0.219315,-0.518926,6.857143,true,,0.770000,13.000000,24.000000,,,,322456.000000,,,,46,wall_wide,,4.228377,true,,false,false,false,11,,false,,fw8_gss10,0.010000,fw8_gss10,true,0.005248,,,,6.575281,0.890000,0.347588,0.000000,,0.143448,,76.260000,0,,1447505,
16.000000,8.000000,,,,0.488855,200,,0.100000,0.200613,0.804904,115.024706,false,true,true,c3_proxy,0.596857,0.258939,-0.759416,6.857143,true,,0.700000,13.000000,24.000000,,,,412757.000000,,,,60,wall_wide,,4.221671,true,,false,false,false,12,,false,,fw8_gss10,0.010000,fw8_gss10,true,0.001382,,,,6.709412,0.850000,0.806286,0.000000,,0.200786,,97.771000,0,,1447505,
16.000000,8.000000,,,,0.390605,200,,0.100000,0.149004,0.392029,91.907059,false,true,true,c3_proxy,-0.801363,-0.403323,0.441756,6.857143,true,,0.765000,13.000000,24.000000,,,,330271.000000,,,,47,wall_wide,,4.227685,true,,false,false,false,13,,false,,fw8_gss10,0.010000,fw8_gss10,true,0.005246,,,,6.755294,0.850000,0.397275,0.000000,,0.149659,,78.121000,0,,1447505,
16.000000,8.000000,,,,0.486705,200,,0.100000,0.191576,0.732609,115.882143,false,true,true,c3_proxy,-0.630049,-0.097405,0.770422,6.857143,true,,0.710000,13.000000,24.000000,,,,410984.000000,,,,58,wall_wide,,4.222106,true,,false,false,false,14,,false,,fw8_gss10,0.010000,fw8_gss10,true,0.007292,,,,6.761905,0.840000,0.739901,0.000000,,0.192488,,97.341000,0,,1447505,
16.000000,8.000000,,,,0.754305,200,,0.100000,0.217566,0.940532,137.146364,false,true,true,c3_proxy,0.387679,0.920364,-0.051328,6.857143,true,,0.540000,13.000000,24.000000,,,,635917.000000,,,,92,wall_wide,,4.215251,true,,false,false,false,15,,false,,fw8_gss10,0.010000,fw8_gss10,true,0.001313,,,,6.106364,1.100000,0.941845,0.000000,,0.217731,,150.861000,0,,1447505,
16.000000,8.000000,,,,0.247950,200,,0.100000,0.099909,0.000730,84.050847,false,true,true,c3_proxy,1.000000,0.000000,0.000000,8.228571,true,,0.850000,15.400000,28.800000,,,,210446.000000,,,,30,wall_wide,,4.243718,true,,false,false,false,0,,false,,fw8_gss10,0.010000,fw8_gss10,true,0.000730,,,,7.766102,0.590000,0.000000,0.000000,,0.100000,,49.590000,0,,1447505,
16.000000,8.000000,,,,1.231410,200,,0.100000,0.112064,0.096511,100.523265,false,true,true,c3_proxy,0.000000,1.000000,0.000000,8.228571,true,,0.000000,15.400000,28.800000,,,,1036523.000000,,,,200,wall_wide,,4.208684,true,,false,false,false,1,,false,,fw8_gss10,0.010000,fw8_gss10,true,0.001376,,,,5.063673,2.450000,0.097887,0.000000,,0.112236,,246.282000,0,,1447505,
16.000000,8.000000,,,,0.375255,200,,0.100000,0.172209,0.577674,87.268605,false,true,true,c3_proxy,0.707107,0.707107,0.000000,8.228571,true,,0.770000,15.400000,28.800000,,,,317396.000000,,,,46,wall_wide,,4.229071,true,,false,false,false,2,,false,,fw8_gss10,0.010000,fw8_gss10,true,0.008112,,,,6.662791,0.860000,0.585786,0.000000,,0.173223,,75.051000,0,,1447505,
16.000000,8.000000,,,,0.263355,200,,0.100000,0.101406,0.011249,89.272881,false,true,true,c3_proxy,-0.993436,0.114179,0.006885,8.228571,true,,0.850000,15.400000,28.800000,,,,223357.000000,,,,30,wall_wide,,4.240607,true,,false,false,false,3,,false,,fw8_gss10,0.010000,fw8_gss10,true,0.001878,,,,7.879661,0.590000,0.013127,0.000000,,0.101641,,52.671000,0,,1447505,
16.000000,8.000000,,,,1.005960,200,,0.100000,0.206712,0.853693,142.689362,false,true,true,c3_proxy,0.258902,-0.055096,0.964331,8.228571,true,,0.385000,15.400000,28.800000,,,,847176.000000,,,,123,wall_wide,,4.210784,true,,false,false,false,4,,false,,fw8_gss10,0.010000,fw8_gss10,true,0.000727,,,,5.702837,1.410000,0.852966,0.000000,,0.206621,,201.192000,0,,1447505,
16.000000,8.000000,,,,0.290300,200,,0.100000,0.124612,0.196894,95.180328,false,true,true,c3_proxy,-0.901220,-0.023079,-0.432748,8.228571,true,,0.830000,15.400000,28.800000,,,,246429.000000,,,,34,wall_wide,,4.244385,true,,false,false,false,5,,false,,fw8_gss10,0.010000,fw8_gss10,true,0.000666,,,,7.660656,0.610000,0.197561,0.000000,,0.124695,,58.060000,0,,1447505,
16.000000,8.000000,,,,0.300905,200,,0.100000,0.135848,0.286784,69.977907,false,true,true,c3_proxy,-0.853152,-0.454626,-0.255826,8.228571,true,,0.820000,15.400000,28.800000,,,,254888.000000,,,,36,wall_wide,,4.235357,true,,false,false,false,6,,false,,fw8_gss10,0.010000,fw8_gss10,true,0.006912,,,,6.646512,0.860000,0.293696,0.000000,,0.136712,,60.181000,0,,1447505,
16.000000,8.000000,,,,0.289655,200,,0.100000,0.123986,0.191885,98.188136,false,true,true,c3_proxy,-0.903732,0.378456,0.200100,8.228571,true,,0.830000,15.400000,28.800000,,,,245476.000000,,,,34,wall_wide,,4.237386,true,,false,false,false,7,,false,,fw8_gss10,0.010000,fw8_gss10,true,0.000652,,,,7.828814,0.590000,0.192537,0.000000,,0.124067,,57.931000,0,,1447505,
16.000000,8.000000,,,,0.280200,200,,0.100000,0.119587,0.156694,94.983051,false,true,true,c3_proxy,0.918816,0.394453,0.013529,8.228571,true,,0.835000,15.400000,28.800000,,,,237519.000000,,,,33,wall_wide,,4.238383,true,,false,false,false,8,,false,,fw8_gss10,0.010000,fw8_gss10,true,0.005673,,,,7.816949,0.590000,0.162367,0.000000,,0.120296,,56.040000,0,,1447505,
16.000000,8.000000,,,,0.291655,200,,0.100000,0.134244,0.273949,69.441667,false,true,true,c3_proxy,0.862946,0.275584,-0.423530,8.228571,true,,0.825000,15.400000,28.800000,,,,247169.000000,,,,35,wall_wide,,4.237352,true,,false,false,false,9,,false,,fw8_gss10,0.010000,fw8_gss10,true,0.000159,,,,6.725000,0.840000,0.274108,0.000000,,0.134263,,58.331000,0,,1447505,
16.000000,8.000000,,,,0.482155,200,,0.100000,0.214782,0.918254,113.448235,false,true,true,c3_proxy,0.539893,-0.070502,-0.838776,8.228571,true,,0.705000,15.400000,28.800000,,,,407148.000000,,,,59,wall_wide,,4.222169,true,,false,false,false,10,,false,,fw8_gss10,0.010000,fw8_gss10,true,0.001961,,,,6.689412,0.850000,0.920215,0.000000,,0.215027,,96.431000,0,,1447505,
16.000000,8.000000,,,,0.311055,200,,0.100000,0.142792,0.342339,74.060714,false,true,true,c3_proxy,0.826206,0.219315,-0.518926,8.228571,true,,0.815000,15.400000,28.800000,,,,263445.000000,,,,37,wall_wide,,4.234701,true,,false,false,false,11,,false,,fw8_gss10,0.010000,fw8_gss10,true,0.005248,,,,6.734524,0.840000,0.347588,0.000000,,0.143448,,62.211000,0,,1447505,
16.000000,8.000000,,,,0.443955,200,,0.100000,0.200613,0.804904,105.703571,false,true,true,c3_proxy,0.596857,0.258939,-0.759416,8.228571,true,,0.730000,15.400000,28.800000,,,,375083.000000,,,,54,wall_wide,,4.224336,true,,false,false,false,12,,false,,fw8_gss10,0.010000,fw8_gss10,true,0.001382,,,,6.758333,0.840000,0.806286,0.000000,,0.200786,,88.791000,0,,1447505,
16.000000,8.000000,,,,0.332905,200,,0.100000,0.149004,0.392029,77.419767,false,true,true,c3_proxy,-0.801363,-0.403323,0.441756,8.228571,true,,0.800000,15.400000,28.800000,,,,281761.000000,,,,40,wall_wide,,4.231853,true,,false,false,false,13,,false,,fw8_gss10,0.010000,fw8_gss10,true,0.005246,,,,6.665116,0.860000,0.397275,0.000000,,0.149659,,66.581000,0,,1447505,
16.000000,8.000000,,,,0.417605,200,,0.100000,0.191576,0.732609,99.429762,false,true,true,c3_proxy,-0.630049,-0.097405,0.770422,8.228571,true,,0.745000,15.400000,28.800000,,,,352918.000000,,,,51,wall_wide,,4.225500,true,,false,false,false,14,,false,,fw8_gss10,0.010000,fw8_gss10,true,0.007292,,,,6.759524,0.840000,0.739901,0.000000,,0.192488,,83.521000,0,,1447505,
16.000000,8.000000,,,,0.666705,200,,0.100000,0.252329,1.218634,118.000885,false,true,true,c3_proxy,0.387679,0.920364,-0.051328,8.228571,true,,0.590000,15.400000,28.800000,,,,562185.000000,,,,82,wall_wide,,4.216145,true,,false,false,false,15,,false,,fw8_gss10,0.010000,fw8_gss10,true,0.006008,,,,6.070796,1.130000,1.224642,0.000000,,0.253080,,133.341000,0,,1447505,
,1.152000,,,,0.341955,200,,0.100000,0.099909,0.000105,99.117391,false,true,true,c3_proxy,1.000000,0.000000,0.000000,1.371429,false,,0.850000,3.400000,4.800000,,,,289388.000000,,,,30,rim,,4.231375,true,,false,false,false,0,,false,,fw8_gss10,0.010000,fw8_gss10,true,0.000105,,,,7.252174,0.690000,,,,0.100000,,68.391000,0,,1447505,
,1.152000,,,,0.277655,200,,0.151401,0.185070,0.038787,30.680110,false,true,true,c3_proxy,0.000000,1.000000,0.000000,1.371429,false,,0.880000,3.400000,4.800000,,,,235334.000000,,,,24,rim,,4.237885,true,,false,false,false,1,,false,,fw8_gss10,0.010000,fw8_gss10,true,0.000113,,,,5.364088,1.810000,,,,0.184971,,55.531000,0,,1447505,
,1.152000,,,,0.225100,200,,0.144191,0.223865,0.091784,27.962733,false,true,true,c3_proxy,0.707107,0.707107,0.000000,1.371429,false,,0.905000,3.400000,4.800000,,,,191236.000000,,,,19,rim,,4.247801,true,,false,false,false,2,,false,,fw8_gss10,0.010000,fw8_gss10,true,0.000084,,,,5.539752,1.610000,,,,0.223792,,45.020000,0,,1447505,
,1.152000,,,,0.305155,200,,0.100000,0.194351,0.108693,88.450725,false,true,true,c3_proxy,-0.993436,0.114179,0.006885,1.371429,false,,0.870000,3.400000,4.800000,,,,258509.000000,,,,26,rim,,4.235700,true,,false,false,false,3,,false,,fw8_gss10,0.010000,fw8_gss10,true,0.000154,,,,7.256522,0.690000,,,,0.194485,,61.031000,0,,1447505,
,1.152000,,,,0.302050,200,,0.116392,0.187928,0.082409,31.447163,false,true,true,c3_proxy,0.258902,-0.055096,0.964331,1.371429,false,,0.870000,3.400000,4.800000,,,,255894.000000,,,,26,rim,,4.235954,true,,false,false,false,4,,false,,fw8_gss10,0.010000,fw8_gss10,true,0.000049,,,,5.308693,1.921000,,,,0.187971,,60.410000,0,,1447505,
,1.152000,,,,0.241300,200,,0.100000,0.289101,0.217845,45.961905,false,true,true,c3_proxy,-0.901220,-0.023079,-0.432748,1.371429,false,,0.900000,3.400000,4.800000,,,,204878.000000,,,,20,rim,,4.245296,true,,false,false,false,5,,false,,fw8_gss10,0.010000,fw8_gss10,true,0.000318,,,,6.203810,1.050000,,,,0.289377,,48.260000,0,,1447505,
,1.152000,,,,0.236905,200,,0.100000,0.275608,0.202300,46.911881,false,true,true,c3_proxy,-0.853152,-0.454626,-0.255826,1.371429,false,,0.905000,3.400000,4.800000,,,,201136.000000,,,,19,rim,,4.245077,true,,false,false,false,6,,false,,fw8_gss10,0.010000,fw8_gss10,true,0.000103,,,,6.300000,1.010000,,,,0.275518,,47.381000,0,,1447505,
,1.152000,,,,0.241800,200,,0.100000,0.261942,0.186557,48.360000,false,true,true,c3_proxy,-0.903732,0.378456,0.200100,1.371429,false,,0.900000,3.400000,4.800000,,,,205276.000000,,,,20,rim,,4.244748,true,,false,false,false,7,,false,,fw8_gss10,0.010000,fw8_gss10,true,0.000390,,,,6.344000,1.000000,,,,0.261603,,48.360000,0,,1447505,
,1.152000,,,,0.245800,200,,0.100000,0.169761,0.080365,45.943925,false,true,true,c3_proxy,0.918816,0.394453,0.013529,1.371429,false,,0.900000,3.400000,4.800000,,,,208633.000000,,,,20,rim,,4.243959,true,,false,false,false,8,,false,,fw8_gss10,0.010000,fw8_gss10,true,0.000122,,,,6.176636,1.070000,,,,0.169655,,49.160000,0,,1447505,
,1.152000,,,,0.235050,200,,0.100000,0.295511,0.225229,45.640777,false,true,true,c3_proxy,0.862946,0.275584,-0.423530,1.371429,false,,0.905000,3.400000,4.800000,,,,199577.000000,,,,19,rim,,4.245416,true,,false,false,false,9,,false,,fw8_gss10,0.010000,fw8_gss10,true,0.000300,,,,6.273786,1.030000,,,,0.295772,,47.010000,0,,1447505,
,1.152000,,,,0.275005,200,,0.130968,0.201044,0.080727,36.184868,false,true,true,c3_proxy,0.539893,-0.070502,-0.838776,1.371429,false,,0.880000,3.400000,4.800000,,,,233166.000000,,,,24,rim,,4.239305,true,,false,false,false,10,,false,,fw8_gss10,0.010000,fw8_gss10,true,0.000110,,,,5.613816,1.520000,,,,0.200948,,55.001000,0,,1447505,
,1.152000,,,,0.206750,200,,0.100000,0.226043,0.145202,37.590909,false,true,true,c3_proxy,0.826206,0.219315,-0.518926,1.371429,false,,0.915000,3.400000,4.800000,,,,175834.000000,,,,17,rim,,4.252334,true,,false,false,false,11,,false,,fw8_gss10,0.010000,fw8_gss10,true,0.000003,,,,6.119091,1.100000,,,,0.226041,,41.350000,0,,1447505,
,1.152000,,,,0.263750,200,,0.130490,0.205779,0.086733,33.814103,false,true,true,c3_proxy,0.596857,0.258939,-0.759416,1.371429,false,,0.885000,3.400000,4.800000,,,,223693.000000,,,,23,rim,,4.240626,true,,false,false,false,12,,false,,fw8_gss10,0.010000,fw8_gss10,true,0.000143,,,,5.566026,1.560000,,,,0.205903,,52.750000,0,,1447505,
,1.152000,,,,0.218155,200,,0.100000,0.223803,0.142621,39.307207,false,true,true,c3_proxy,-0.801363,-0.403323,0.441756,1.371429,false,,0.910000,3.400000,4.800000,,,,185402.000000,,,,18,rim,,4.249318,true,,false,false,false,13,,false,,fw8_gss10,0.010000,fw8_gss10,true,0.000109,,,,6.160360,1.110000,,,,0.223897,,43.631000,0,,1447505,
,1.152000,,,,0.261405,200,,0.104876,0.209406,0.120419,25.502927,false,true,true,c3_proxy,-0.630049,-0.097405,0.770422,1.371429,false,,0.890000,3.400000,4.800000,,,,221726.000000,,,,22,rim,,4.241044,true,,false,false,false,14,,false,,fw8_gss10,0.010000,fw8_gss10,true,0.000017,,,,5.230244,2.050000,,,,0.209421,,52.281000,0,,1447505,
,1.152000,,,,0.296855,200,,0.117268,0.192269,0.086401,32.443169,false,true,true,c3_proxy,0.387679,0.920364,-0.051328,1.371429,false,,0.880000,3.400000,4.800000,,,,251498.000000,,,,24,rim,,4.236041,true,,false,false,false,15,,false,,fw8_gss10,0.010000,fw8_gss10,true,0.000103,,,,5.348634,1.830000,,,,0.192180,,59.371000,0,,1447505,
,1.152000,,,,0.235355,200,,0.100000,0.099909,0.000105,66.297183,false,true,true,c3_proxy,1.000000,0.000000,0.000000,2.742857,false,,0.900000,5.800000,9.600000,,,,199804.000000,,,,20,rim,,4.244737,true,,false,false,false,0,,false,,fw8_gss10,0.010000,fw8_gss10,true,0.000105,,,,7.170423,0.710000,,,,0.100000,,47.071000,0,,1447505,
,1.152000,,,,0.273855,200,,0.310460,0.184720,0.144852,48.044737,false,true,true,c3_proxy,0.000000,1.000000,0.000000,2.742857,false,,0.880000,5.800000,9.600000,,,,232168.000000,,,,24,rim,,4.238886,true,,false,false,false,1,,false,,fw8_gss10,0.010000,fw8_gss10,true,0.000290,,,,6.058772,1.140000,,,,0.184971,,54.771000,0,,1447505,
,1.152000,,,,0.258055,200,,0.102064,0.220111,0.135990,43.009167,false,true,true,c3_proxy,0.707107,0.707107,0.000000,2.742857,false,,0.890000,5.800000,9.600000,,,,218943.000000,,,,22,rim,,4.242177,true,,false,false,false,2,,false,,fw8_gss10,0.010000,fw8_gss10,true,0.000065,,,,5.949167,1.200000,,,,0.220168,,51.611000,0,,1447505,
,1.152000,,,,0.214055,200,,0.100000,0.349963,0.287957,62.957353,false,true,true,c3_proxy,-0.993436,0.114179,0.006885,2.742857,false,,0.915000,5.800000,9.600000,,,,181959.000000,,,,17,rim,,4.250286,true,,false,false,false,3,,false,,fw8_gss10,0.010000,fw8_gss10,true,0.000062,,,,7.298529,0.680000,,,,0.349909,,42.811000,0,,1447505,
,1.152000,,,,0.259100,200,,0.110283,0.188410,0.090003,47.981481,false,true,true,c3_proxy,0.258902,-0.055096,0.964331,2.742857,false,,0.890000,5.800000,9.600000,,,,219777.000000,,,,22,rim,,4.241162,true,,false,false,false,4,,false,,fw8_gss10,0.010000,fw8_gss10,true,0.000506,,,,6.189815,1.080000,,,,0.187971,,51.820000,0,,1447505,
,1.152000,,,,0.239950,200,,0.423591,0.282841,0.162144,57.819277,false,true,true,c3_proxy,-0.901220,-0.023079,-0.432748,2.742857,false,,0.900000,5.800000,9.600000,,,,203703.000000,,,,20,rim,,4.244697,true,,false,false,false,5,,false,,fw8_gss10,0.010000,fw8_gss10,true,0.000264,,,,6.727711,0.830000,,,,0.282612,,47.990000,0,,1447505,
