# experiment P-93 (R-093)
# hypothesis: M-377 NAMED THIS COST AND DID NOT PRICE IT. At 4^3 the trace carries 51.6% MORE VERTEX DATA than 64^3 for the same 53,110 distinct surface points -- 81,548 against 53,788 -- with the duplication ratio running 2.2122x at 2^3 down to 1.0128x at 64^3. The entry says plainly that this is 'the number a consumer paying for GPU upload should weigh against the 51x edit win', and x54 has since measured what upload actually costs: 7.3236 ms of an 8.3694 ms GPU total, 87.50%. SO THE WEIGH-OFF IS NOW COMPUTABLE AND IT HAS NEVER BEEN COMPUTED. (C1) There is a CROSSOVER: below some edits-per-second rate, 64^3 wins on total frame cost despite the 51x edit penalty, because the upload dominates. Predicted to exist between 1 and 20 edits per second -- game_dig throttles the stroke to 12.5 per second, which is inside that window. (C2) Welding closes the duplication (M-377 says it does) at a cost that is itself granularity-dependent, and at 4^3 the weld costs MORE than the upload it saves. (C3) A per-chunk granularity -- coarse for static chunks, fine for actively-dug ones -- beats both fixed choices by at least 1.5x on the eleven-edit trace with a moving camera. SHARE: C1 weighs the remesh stage against the upload stage, whose shares M-377 and x54 have both measured.
# falsified by: C1 by no crossover in 0.1-100 edits per second, which would mean 4^3 wins unconditionally and the granularity decision is settled rather than a trade. C2 by the weld being cheaper, which resolves the trade in 4^3's favour and makes C1's crossover a curiosity. C3 by under 1.5x, in which case one global granularity is the right answer and the scheduler stays simple. VACUITY CONTROL: the upload arm must actually upload -- asserted against x54's own gpu_vs_cpu.csv row rather than quoted, per P-70's precedent -- and the camera arm must move enough to change the visible chunk set, reported as a count.
# commit 487bdf3 on amd-ryzen-9-5900x-12-core at 2026-08-28T01:00:01Z
field,chunk_cells,edits_per_second,remesh_ms,upload_ms,weld_ms,total_ms,raw_vertices,distinct_surface_points,vertex_duplication,crossover_edits_per_second,mixed_granularity_ms,mixed_speedup,visible_chunk_changes,c1_holds,c2_holds,c3_holds,adapter,backend,bus_ceiling_gb_per_s,c1_holds_arena,c1_holds_bytes,calibration_upload_bytes,calibration_upload_gb_per_s,calibration_upload_ms,chunks,committed_upload_bytes,committed_upload_gb_per_s,committed_upload_ms,cpu_khz,crossover_arena_edits_per_second,crossover_bytes_edits_per_second,crossover_streaming_shortfall,edit_ms_per_edit,edits,excess_reuploads_per_second_for_crossover,excess_vertex_bytes_ms,excess_vertex_bytes_vs_64,field_calls,full_world_upload_bytes,full_world_upload_ms,grid_duplication,mark_ms_per_edit,mixed16_coarse_activations,mixed16_coarse_cells,mixed16_coarse_chunks,mixed16_granularity_ms,mixed16_speedup,mixed16_steady_speedup,mixed_arena_granularity_ms,mixed_coarse_activations,mixed_coarse_cells,mixed_coarse_chunks,mixed_edit_ms_per_edit,mixed_fine_cells,mixed_raw_vertices,mixed_speedup_vs_4,mixed_speedup_vs_64,mixed_steady_edit_ms_per_edit,mixed_steady_granularity_ms,mixed_steady_speedup,mixed_stream_ms_per_second,mixed_subdivide_ms_total,mixed_subdivide_upload_ms_total,mixed_visible_chunk_changes,normal_stencil,remesh_ms_per_edit,stream_arena_ms_per_second,stream_bytes_ms_per_second,stream_frames_uploading,stream_full_world_uploads_per_second,stream_overhead_ms_per_second,stream_units,stream_upload_bytes_per_second,stream_upload_ms_per_second,stream_writes,total_arena_ms,triangles,upload_arena_ms,upload_dirty_bytes_per_edit,upload_dirty_ms_per_edit,upload_roundtrip_verified,upload_share_of_total,visible_chunk_enters,visible_chunk_exits,weld_pays,weld_saves_upload_ms,weld_saves_upload_ms_measured,welded_upload_bytes,welded_upload_ms,welded_vertices,welded_vertices_removed,world_cells
fbm_terrain,8,0.5,1.581464,21.555414,34.289778,23.136878,42894,34360,1.248370,0.177604,94.286439,0.308678,2515,true,true,false,NVIDIA_GeForce_RTX_3090,Vulkan,31.5,true,false,8586756,5.099342,1.683895,4096,8586756,1.172481,7.323576,4200056,0.152020,0.001015,98.5118,5.125496,11,147.7677,0.084769,432264,3234108,1844376,0.979589,1.423828,1.240107,32,16,512,25.753087,1.130123,1.304238,88.760159,6,64,8,50.798180,4,53023,0.308678,0.736985,4.731557,71.253128,0.408462,68.887349,497.115556,9.617296,10450,6,1.922821,22.480411,0.542534,31,1.500000,20.031596,503,2766564,20.574130,1509,24.735053,67910,23.153589,42437,1.962569,true,93.164748,1509,1006,false,0.040172,-1.366982,1639524,2.346571,34359,8535,128
fbm_terrain,8,1,3.162928,22.536699,34.289778,25.699626,42894,34360,1.248370,0.177604,119.685529,0.261723,2515,true,true,false,NVIDIA_GeForce_RTX_3090,Vulkan,31.5,true,false,8586756,5.099342,1.683895,4096,8586756,1.172481,7.323576,4200056,0.152020,0.001015,98.5118,5.125496,11,147.7677,0.084769,432264,3234108,1844376,0.979589,1.423828,1.240107,32,16,512,32.743701,0.956656,1.210950,113.911620,6,64,8,50.798180,4,53023,0.261723,1.122427,4.731557,73.618906,0.425495,68.887349,497.115556,9.617296,10450,6,1.922821,22.480411,0.542534,31,1.500000,20.031596,503,2766564,20.574130,1509,26.989695,67910,23.826767,42437,1.962569,true,87.692710,1509,1006,false,0.040172,-1.366982,1639524,2.346571,34359,8535,128
fbm_terrain,8,2,6.325855,24.499267,34.289778,30.825123,42894,34360,1.248370,0.177604,170.483709,0.209786,2515,true,true,false,NVIDIA_GeForce_RTX_3090,Vulkan,31.5,true,false,8586756,5.099342,1.683895,4096,8586756,1.172481,7.323576,4200056,0.152020,0.001015,98.5118,5.125496,11,147.7677,0.084769,432264,3234108,1844376,0.979589,1.423828,1.240107,32,16,512,46.724929,0.765438,1.084681,164.214541,6,64,8,50.798180,4,53023,0.209786,1.548767,4.731557,78.350463,0.456475,68.887349,497.115556,9.617296,10450,6,1.922821,22.480411,0.542534,31,1.500000,20.031596,503,2766564,20.574130,1509,31.498979,67910,25.173124,42437,1.962569,true,79.478248,1509,1006,false,0.040172,-1.366982,1639524,2.346571,34359,8535,128
fbm_terrain,8,5,15.814638,30.386973,34.289778,46.201611,42894,34360,1.248370,0.177604,322.878249,0.152029,2515,true,true,false,NVIDIA_GeForce_RTX_3090,Vulkan,31.5,true,false,8586756,5.099342,1.683895,4096,8586756,1.172481,7.323576,4200056,0.152020,0.001015,98.5118,5.125496,11,147.7677,0.084769,432264,3234108,1844376,0.979589,1.423828,1.240107,32,16,512,88.668613,0.553599,0.904185,315.123304,6,64,8,50.798180,4,53023,0.152029,2.022877,4.731557,92.545134,0.530410,68.887349,497.115556,9.617296,10450,6,1.922821,22.480411,0.542534,31,1.500000,20.031596,503,2766564,20.574130,1509,45.026831,67910,29.212193,42437,1.962569,true,65.770375,1509,1006,false,0.040172,-1.366982,1639524,2.346571,34359,8535,128
fbm_terrain,8,10,31.629276,40.199816,34.289778,71.829093,42894,34360,1.248370,0.177604,576.869149,0.123581,2515,true,true,false,NVIDIA_GeForce_RTX_3090,Vulkan,31.5,true,false,8586756,5.099342,1.683895,4096,8586756,1.172481,7.323576,4200056,0.152020,0.001015,98.5118,5.125496,11,147.7677,0.084769,432264,3234108,1844376,0.979589,1.423828,1.240107,32,16,512,158.574753,0.449566,0.793745,566.637908,6,64,8,50.798180,4,53023,0.123581,2.256402,4.731557,116.202920,0.613494,68.887349,497.115556,9.617296,10450,6,1.922821,22.480411,0.542534,31,1.500000,20.031596,503,2766564,20.574130,1509,67.573252,67910,35.943976,42437,1.962569,true,55.965925,1509,1006,false,0.040172,-1.366982,1639524,2.346571,34359,8535,128
fbm_terrain,8,12.5,39.536595,45.106238,34.289778,84.642833,42894,34360,1.248370,0.177604,703.864599,0.117056,2515,true,true,false,NVIDIA_GeForce_RTX_3090,Vulkan,31.5,true,false,8586756,5.099342,1.683895,4096,8586756,1.172481,7.323576,4200056,0.152020,0.001015,98.5118,5.125496,11,147.7677,0.084769,432264,3234108,1844376,0.979589,1.423828,1.240107,32,16,512,193.527822,0.425733,0.765878,692.395210,6,64,8,50.798180,4,53023,0.117056,2.309964,4.731557,128.031813,0.643522,68.887349,497.115556,9.617296,10450,6,1.922821,22.480411,0.542534,31,1.500000,20.031596,503,2766564,20.574130,1509,78.846462,67910,39.309867,42437,1.962569,true,53.290085,1509,1006,false,0.040172,-1.366982,1639524,2.346571,34359,8535,128
fbm_terrain,8,20,63.258553,59.825503,34.289778,123.084055,42894,34360,1.248370,0.177604,1084.850949,0.106647,2515,true,true,false,NVIDIA_GeForce_RTX_3090,Vulkan,31.5,true,false,8586756,5.099342,1.683895,4096,8586756,1.172481,7.323576,4200056,0.152020,0.001015,98.5118,5.125496,11,147.7677,0.084769,432264,3234108,1844376,0.979589,1.423828,1.240107,32,16,512,298.387032,0.387737,0.719203,1069.667117,6,64,8,50.798180,4,53023,0.106647,2.395408,4.731557,163.518491,0.707539,68.887349,497.115556,9.617296,10450,6,1.922821,22.480411,0.542534,31,1.500000,20.031596,503,2766564,20.574130,1509,112.666093,67910,49.407540,42437,1.962569,true,48.605404,1509,1006,false,0.040172,-1.366982,1639524,2.346571,34359,8535,128
fbm_terrain,8,50,158.146382,118.702562,34.289778,276.848944,42894,34360,1.248370,0.177604,2608.796349,0.095413,2515,true,true,false,NVIDIA_GeForce_RTX_3090,Vulkan,31.5,true,false,8586756,5.099342,1.683895,4096,8586756,1.172481,7.323576,4200056,0.152020,0.001015,98.5118,5.125496,11,147.7677,0.084769,432264,3234108,1844376,0.979589,1.423828,1.240107,32,16,512,717.823869,0.346761,0.665504,2578.754744,6,64,8,50.798180,4,53023,0.095413,2.487621,4.731557,305.465204,0.814867,68.887349,497.115556,9.617296,10450,6,1.922821,22.480411,0.542534,31,1.500000,20.031596,503,2766564,20.574130,1509,247.944616,67910,89.798234,42437,1.962569,true,42.876292,1509,1006,false,0.040172,-1.366982,1639524,2.346571,34359,8535,128
fbm_terrain,8,100,316.292764,216.830994,34.289778,533.123757,42894,34360,1.248370,0.177604,5148.705349,0.091468,2515,true,true,false,NVIDIA_GeForce_RTX_3090,Vulkan,31.5,true,false,8586756,5.099342,1.683895,4096,8586756,1.172481,7.323576,4200056,0.152020,0.001015,98.5118,5.125496,11,147.7677,0.084769,432264,3234108,1844376,0.979589,1.423828,1.240107,32,16,512,1416.885264,0.332379,0.645762,5093.900790,6,64,8,50.798180,4,53023,0.091468,2.520003,4.731557,542.043058,0.868830,68.887349,497.115556,9.617296,10450,6,1.922821,22.480411,0.542534,31,1.500000,20.031596,503,2766564,20.574130,1509,473.408820,67910,157.116056,42437,1.962569,true,40.671793,1509,1006,false,0.040172,-1.366982,1639524,2.346571,34359,8535,128
fbm_terrain,16,0.1,0.679914,20.626256,30.827877,21.306170,38292,34360,1.114435,0.177604,73.967167,0.238041,615,true,true,false,NVIDIA_GeForce_RTX_3090,Vulkan,31.5,true,false,8586756,5.099342,1.683895,512,8586756,1.172481,7.323576,4200056,0.152020,0.001015,98.5118,8.962469,11,147.7677,0.084769,432264,2736580,1733928,1.355413,1.199463,1.242951,32,16,512,20.160596,0.873348,0.904187,68.638991,6,64,8,50.798180,4,53023,0.369460,0.238041,4.731557,69.360505,0.253851,68.887349,497.115556,9.617296,10450,6,5.556184,19.289244,0.510045,29,1.500000,19.899878,123,2600892,20.409923,369,20.079779,67910,19.399865,85162,2.163334,true,96.808842,369,246,false,0.018513,0.910959,1639524,0.444454,34359,3933,128
fbm_terrain,16,0.2,1.359827,20.842590,30.827877,22.202417,38292,34360,1.114435,0.177604,79.046985,0.351335,615,true,true,false,NVIDIA_GeForce_RTX_3090,Vulkan,31.5,true,false,8586756,5.099342,1.683895,512,8586756,1.172481,7.323576,4200056,0.152020,0.001015,98.5118,8.962469,11,147.7677,0.084769,432264,2736580,1733928,1.355413,1.199463,1.242951,32,16,512,21.558719,1.288202,1.375974,73.669283,6,64,8,50.798180,4,53023,0.351335,0.386825,4.731557,69.833660,0.397688,68.887349,497.115556,9.617296,10450,6,5.556184,19.289244,0.510045,29,1.500000,19.899878,123,2600892,20.409923,369,20.870314,67910,19.510487,85162,2.163334,true,93.875319,369,246,false,0.018513,0.910959,1639524,0.444454,34359,3933,128
fbm_terrain,16,0.5,3.399568,21.491590,30.827877,24.891158,38292,34360,1.114435,0.177604,94.286439,0.308678,615,true,true,false,NVIDIA_GeForce_RTX_3090,Vulkan,31.5,true,false,8586756,5.099342,1.683895,512,8586756,1.172481,7.323576,4200056,0.152020,0.001015,98.5118,8.962469,11,147.7677,0.084769,432264,2736580,1733928,1.355413,1.199463,1.242951,32,16,512,25.753087,1.130123,1.304238,88.760159,6,64,8,50.798180,4,53023,0.308678,0.736985,4.731557,71.253128,0.408462,68.887349,497.115556,9.617296,10450,6,5.556184,19.289244,0.510045,29,1.500000,19.899878,123,2600892,20.409923,369,23.241920,67910,19.842353,85162,2.163334,true,86.342267,369,246,false,0.018513,0.910959,1639524,0.444454,34359,3933,128
fbm_terrain,16,1,6.799136,22.573257,30.827877,29.372392,38292,34360,1.114435,0.177604,119.685529,0.261723,615,true,true,false,NVIDIA_GeForce_RTX_3090,Vulkan,31.5,true,false,8586756,5.099342,1.683895,512,8586756,1.172481,7.323576,4200056,0.152020,0.001015,98.5118,8.962469,11,147.7677,0.084769,432264,2736580,1733928,1.355413,1.199463,1.242951,32,16,512,32.743701,0.956656,1.210950,113.911620,6,64,8,50.798180,4,53023,0.261723,1.122427,4.731557,73.618906,0.425495,68.887349,497.115556,9.617296,10450,6,5.556184,19.289244,0.510045,29,1.500000,19.899878,123,2600892,20.409923,369,27.194597,67910,20.395462,85162,2.163334,true,76.851952,369,246,false,0.018513,0.910959,1639524,0.444454,34359,3933,128
fbm_terrain,16,2,13.598271,24.736591,30.827877,38.334862,38292,34360,1.114435,0.177604,170.483709,0.209786,615,true,true,false,NVIDIA_GeForce_RTX_3090,Vulkan,31.5,true,false,8586756,5.099342,1.683895,512,8586756,1.172481,7.323576,4200056,0.152020,0.001015,98.5118,8.962469,11,147.7677,0.084769,432264,2736580,1733928,1.355413,1.199463,1.242951,32,16,512,46.724929,0.765438,1.084681,164.214541,6,64,8,50.798180,4,53023,0.209786,1.548767,4.731557,78.350463,0.456475,68.887349,497.115556,9.617296,10450,6,5.556184,19.289244,0.510045,29,1.500000,19.899878,123,2600892,20.409923,369,35.099951,67910,21.501680,85162,2.163334,true,64.527664,369,246,false,0.018513,0.910959,1639524,0.444454,34359,3933,128
fbm_terrain,16,5,33.995678,31.226592,30.827877,65.222270,38292,34360,1.114435,0.177604,322.878249,0.152029,615,true,true,false,NVIDIA_GeForce_RTX_3090,Vulkan,31.5,true,false,8586756,5.099342,1.683895,512,8586756,1.172481,7.323576,4200056,0.152020,0.001015,98.5118,8.962469,11,147.7677,0.084769,432264,2736580,1733928,1.355413,1.199463,1.242951,32,16,512,88.668613,0.553599,0.904185,315.123304,6,64,8,50.798180,4,53023,0.152029,2.022877,4.731557,92.545134,0.530410,68.887349,497.115556,9.617296,10450,6,5.556184,19.289244,0.510045,29,1.500000,19.899878,123,2600892,20.409923,369,58.816012,67910,24.820334,85162,2.163334,true,47.877193,369,246,false,0.018513,0.910959,1639524,0.444454,34359,3933,128
fbm_terrain,16,10,67.991355,42.043261,30.827877,110.034617,38292,34360,1.114435,0.177604,576.869149,0.123581,615,true,true,false,NVIDIA_GeForce_RTX_3090,Vulkan,31.5,true,false,8586756,5.099342,1.683895,512,8586756,1.172481,7.323576,4200056,0.152020,0.001015,98.5118,8.962469,11,147.7677,0.084769,432264,2736580,1733928,1.355413,1.199463,1.242951,32,16,512,158.574753,0.449566,0.793745,566.637908,6,64,8,50.798180,4,53023,0.123581,2.256402,4.731557,116.202920,0.613494,68.887349,497.115556,9.617296,10450,6,5.556184,19.289244,0.510045,29,1.500000,19.899878,123,2600892,20.409923,369,98.342781,67910,30.351425,85162,2.163334,true,38.209122,369,246,false,0.018513,0.910959,1639524,0.444454,34359,3933,128
fbm_terrain,16,12.5,84.989194,47.451596,30.827877,132.440790,38292,34360,1.114435,0.177604,703.864599,0.117056,615,true,true,false,NVIDIA_GeForce_RTX_3090,Vulkan,31.5,true,false,8586756,5.099342,1.683895,512,8586756,1.172481,7.323576,4200056,0.152020,0.001015,98.5118,8.962469,11,147.7677,0.084769,432264,2736580,1733928,1.355413,1.199463,1.242951,32,16,512,193.527822,0.425733,0.765878,692.395210,6,64,8,50.798180,4,53023,0.117056,2.309964,4.731557,128.031813,0.643522,68.887349,497.115556,9.617296,10450,6,5.556184,19.289244,0.510045,29,1.500000,19.899878,123,2600892,20.409923,369,118.106165,67910,33.116971,85162,2.163334,true,35.828536,369,246,false,0.018513,0.910959,1639524,0.444454,34359,3933,128
fbm_terrain,16,20,135.982711,63.676599,30.827877,199.659310,38292,34360,1.114435,0.177604,1084.850949,0.106647,615,true,true,false,NVIDIA_GeForce_RTX_3090,Vulkan,31.5,true,false,8586756,5.099342,1.683895,512,8586756,1.172481,7.323576,4200056,0.152020,0.001015,98.5118,8.962469,11,147.7677,0.084769,432264,2736580,1733928,1.355413,1.199463,1.242951,32,16,512,298.387032,0.387737,0.719203,1069.667117,6,64,8,50.798180,4,53023,0.106647,2.395408,4.731557,163.518491,0.707539,68.887349,497.115556,9.617296,10450,6,5.556184,19.289244,0.510045,29,1.500000,19.899878,123,2600892,20.409923,369,177.396318,67910,41.413607,85162,2.163334,true,31.892627,369,246,false,0.018513,0.910959,1639524,0.444454,34359,3933,128
fbm_terrain,16,50,339.956777,128.576614,30.827877,468.533391,38292,34360,1.114435,0.177604,2608.796349,0.095413,615,true,true,false,NVIDIA_GeForce_RTX_3090,Vulkan,31.5,true,false,8586756,5.099342,1.683895,512,8586756,1.172481,7.323576,4200056,0.152020,0.001015,98.5118,8.962469,11,147.7677,0.084769,432264,2736580,1733928,1.355413,1.199463,1.242951,32,16,512,717.823869,0.346761,0.665504,2578.754744,6,64,8,50.798180,4,53023,0.095413,2.487621,4.731557,305.465204,0.814867,68.887349,497.115556,9.617296,10450,6,5.556184,19.289244,0.510045,29,1.500000,19.899878,123,2600892,20.409923,369,414.556930,67910,74.600153,85162,2.163334,true,27.442359,369,246,false,0.018513,0.910959,1639524,0.444454,34359,3933,128
fbm_terrain,16,100,679.913555,236.743305,30.827877,916.656859,38292,34360,1.114435,0.177604,5148.705349,0.091468,615,true,true,false,NVIDIA_GeForce_RTX_3090,Vulkan,31.5,true,false,8586756,5.099342,1.683895,512,8586756,1.172481,7.323576,4200056,0.152020,0.001015,98.5118,8.962469,11,147.7677,0.084769,432264,2736580,1733928,1.355413,1.199463,1.242951,32,16,512,1416.885264,0.332379,0.645762,5093.900790,6,64,8,50.798180,4,53023,0.091468,2.520003,4.731557,542.043058,0.868830,68.887349,497.115556,9.617296,10450,6,5.556184,19.289244,0.510045,29,1.500000,19.899878,123,2600892,20.409923,369,809.824616,67910,129.911062,85162,2.163334,true,25.826819,369,246,false,0.018513,0.910959,1639524,0.444454,34359,3933,128
fbm_terrain,32,0.1,2.753676,12.713529,30.207541,15.467205,36264,34360,1.055413,0.177604,73.967167,0.238041,155,true,true,false,NVIDIA_GeForce_RTX_3090,Vulkan,31.5,true,false,8586756,5.099342,1.683895,64,8586756,1.172481,7.323576,4200056,0.152020,0.001015,98.5118,29.167409,11,147.7677,0.084769,432264,2509128,1685256,2.306750,1.096710,1.235750,32,16,512,20.160596,0.873348,0.904187,68.638991,6,64,8,50.798180,4,53023,0.369460,0.238041,4.731557,69.360505,0.253851,68.887349,497.115556,9.617296,10450,6,26.301012,13.132041,0.495728,22,1.500000,12.054736,31,2527884,12.550464,93,16.021270,67910,13.267594,249077,1.630647,true,82.196678,93,62,false,0.008968,1.861736,1639524,0.445014,34359,1905,128
fbm_terrain,32,0.2,5.507352,12.876593,30.207541,18.383946,36264,34360,1.055413,0.177604,79.046985,0.351335,155,true,true,false,NVIDIA_GeForce_RTX_3090,Vulkan,31.5,true,false,8586756,5.099342,1.683895,64,8586756,1.172481,7.323576,4200056,0.152020,0.001015,98.5118,29.167409,11,147.7677,0.084769,432264,2509128,1685256,2.306750,1.096710,1.235750,32,16,512,21.558719,1.288202,1.375974,73.669283,6,64,8,50.798180,4,53023,0.351335,0.386825,4.731557,69.833660,0.397688,68.887349,497.115556,9.617296,10450,6,26.301012,13.132041,0.495728,22,1.500000,12.054736,31,2527884,12.550464,93,18.910498,67910,13.403146,249077,1.630647,true,70.042599,93,62,false,0.008968,1.861736,1639524,0.445014,34359,1905,128
fbm_terrain,32,0.5,13.768381,13.365787,30.207541,27.134168,36264,34360,1.055413,0.177604,94.286439,0.308678,155,true,true,false,NVIDIA_GeForce_RTX_3090,Vulkan,31.5,true,false,8586756,5.099342,1.683895,64,8586756,1.172481,7.323576,4200056,0.152020,0.001015,98.5118,29.167409,11,147.7677,0.084769,432264,2509128,1685256,2.306750,1.096710,1.235750,32,16,512,25.753087,1.130123,1.304238,88.760159,6,64,8,50.798180,4,53023,0.308678,0.736985,4.731557,71.253128,0.408462,68.887349,497.115556,9.617296,10450,6,26.301012,13.132041,0.495728,22,1.500000,12.054736,31,2527884,12.550464,93,27.578183,67910,13.809802,249077,1.630647,true,49.258142,93,62,false,0.008968,1.861736,1639524,0.445014,34359,1905,128
fbm_terrain,32,1,27.536762,14.181111,30.207541,41.717873,36264,34360,1.055413,0.177604,119.685529,0.261723,155,true,true,false,NVIDIA_GeForce_RTX_3090,Vulkan,31.5,true,false,8586756,5.099342,1.683895,64,8586756,1.172481,7.323576,4200056,0.152020,0.001015,98.5118,29.167409,11,147.7677,0.084769,432264,2509128,1685256,2.306750,1.096710,1.235750,32,16,512,32.743701,0.956656,1.210950,113.911620,6,64,8,50.798180,4,53023,0.261723,1.122427,4.731557,73.618906,0.425495,68.887349,497.115556,9.617296,10450,6,26.301012,13.132041,0.495728,22,1.500000,12.054736,31,2527884,12.550464,93,42.024324,67910,14.487562,249077,1.630647,true,33.992890,93,62,false,0.008968,1.861736,1639524,0.445014,34359,1905,128
fbm_terrain,32,2,55.073524,15.811757,30.207541,70.885282,36264,34360,1.055413,0.177604,170.483709,0.209786,155,true,true,false,NVIDIA_GeForce_RTX_3090,Vulkan,31.5,true,false,8586756,5.099342,1.683895,64,8586756,1.172481,7.323576,4200056,0.152020,0.001015,98.5118,29.167409,11,147.7677,0.084769,432264,2509128,1685256,2.306750,1.096710,1.235750,32,16,512,46.724929,0.765438,1.084681,164.214541,6,64,8,50.798180,4,53023,0.209786,1.548767,4.731557,78.350463,0.456475,68.887349,497.115556,9.617296,10450,6,26.301012,13.132041,0.495728,22,1.500000,12.054736,31,2527884,12.550464,93,70.916607,67910,15.843082,249077,1.630647,true,22.306122,93,62,false,0.008968,1.861736,1639524,0.445014,34359,1905,128
fbm_terrain,32,5,137.683811,20.703697,30.207541,158.387508,36264,34360,1.055413,0.177604,322.878249,0.152029,155,true,true,false,NVIDIA_GeForce_RTX_3090,Vulkan,31.5,true,false,8586756,5.099342,1.683895,64,8586756,1.172481,7.323576,4200056,0.152020,0.001015,98.5118,29.167409,11,147.7677,0.084769,432264,2509128,1685256,2.306750,1.096710,1.235750,32,16,512,88.668613,0.553599,0.904185,315.123304,6,64,8,50.798180,4,53023,0.152029,2.022877,4.731557,92.545134,0.530410,68.887349,497.115556,9.617296,10450,6,26.301012,13.132041,0.495728,22,1.500000,12.054736,31,2527884,12.550464,93,157.593455,67910,19.909644,249077,1.630647,true,13.071547,93,62,false,0.008968,1.861736,1639524,0.445014,34359,1905,128
fbm_terrain,32,10,275.367622,28.856930,30.207541,304.224552,36264,34360,1.055413,0.177604,576.869149,0.123581,155,true,true,false,NVIDIA_GeForce_RTX_3090,Vulkan,31.5,true,false,8586756,5.099342,1.683895,64,8586756,1.172481,7.323576,4200056,0.152020,0.001015,98.5118,29.167409,11,147.7677,0.084769,432264,2509128,1685256,2.306750,1.096710,1.235750,32,16,512,158.574753,0.449566,0.793745,566.637908,6,64,8,50.798180,4,53023,0.123581,2.256402,4.731557,116.202920,0.613494,68.887349,497.115556,9.617296,10450,6,26.301012,13.132041,0.495728,22,1.500000,12.054736,31,2527884,12.550464,93,302.054868,67910,26.687246,249077,1.630647,true,9.485405,93,62,false,0.008968,1.861736,1639524,0.445014,34359,1905,128
fbm_terrain,32,12.5,344.209527,32.933547,30.207541,377.143074,36264,34360,1.055413,0.177604,703.864599,0.117056,155,true,true,false,NVIDIA_GeForce_RTX_3090,Vulkan,31.5,true,false,8586756,5.099342,1.683895,64,8586756,1.172481,7.323576,4200056,0.152020,0.001015,98.5118,29.167409,11,147.7677,0.084769,432264,2509128,1685256,2.306750,1.096710,1.235750,32,16,512,193.527822,0.425733,0.765878,692.395210,6,64,8,50.798180,4,53023,0.117056,2.309964,4.731557,128.031813,0.643522,68.887349,497.115556,9.617296,10450,6,26.301012,13.132041,0.495728,22,1.500000,12.054736,31,2527884,12.550464,93,374.285574,67910,30.076047,249077,1.630647,true,8.732375,93,62,false,0.008968,1.861736,1639524,0.445014,34359,1905,128
fbm_terrain,32,20,550.735244,45.163397,30.207541,595.898640,36264,34360,1.055413,0.177604,1084.850949,0.106647,155,true,true,false,NVIDIA_GeForce_RTX_3090,Vulkan,31.5,true,false,8586756,5.099342,1.683895,64,8586756,1.172481,7.323576,4200056,0.152020,0.001015,98.5118,29.167409,11,147.7677,0.084769,432264,2509128,1685256,2.306750,1.096710,1.235750,32,16,512,298.387032,0.387737,0.719203,1069.667117,6,64,8,50.798180,4,53023,0.106647,2.395408,4.731557,163.518491,0.707539,68.887349,497.115556,9.617296,10450,6,26.301012,13.132041,0.495728,22,1.500000,12.054736,31,2527884,12.550464,93,590.977694,67910,40.242451,249077,1.630647,true,7.579040,93,62,false,0.008968,1.861736,1639524,0.445014,34359,1905,128
fbm_terrain,32,50,1376.838109,94.082796,30.207541,1470.920905,36264,34360,1.055413,0.177604,2608.796349,0.095413,155,true,true,false,NVIDIA_GeForce_RTX_3090,Vulkan,31.5,true,false,8586756,5.099342,1.683895,64,8586756,1.172481,7.323576,4200056,0.152020,0.001015,98.5118,29.167409,11,147.7677,0.084769,432264,2509128,1685256,2.306750,1.096710,1.235750,32,16,512,717.823869,0.346761,0.665504,2578.754744,6,64,8,50.798180,4,53023,0.095413,2.487621,4.731557,305.465204,0.814867,68.887349,497.115556,9.617296,10450,6,26.301012,13.132041,0.495728,22,1.500000,12.054736,31,2527884,12.550464,93,1457.746173,67910,80.908064,249077,1.630647,true,6.396183,93,62,false,0.008968,1.861736,1639524,0.445014,34359,1905,128
fbm_terrain,32,100,2753.676218,175.615128,30.207541,2929.291346,36264,34360,1.055413,0.177604,5148.705349,0.091468,155,true,true,false,NVIDIA_GeForce_RTX_3090,Vulkan,31.5,true,false,8586756,5.099342,1.683895,64,8586756,1.172481,7.323576,4200056,0.152020,0.001015,98.5118,29.167409,11,147.7677,0.084769,432264,2509128,1685256,2.306750,1.096710,1.235750,32,16,512,1416.885264,0.332379,0.645762,5093.900790,6,64,8,50.798180,4,53023,0.091468,2.520003,4.731557,542.043058,0.868830,68.887349,497.115556,9.617296,10450,6,26.301012,13.132041,0.495728,22,1.500000,12.054736,31,2527884,12.550464,93,2902.360305,67910,148.684087,249077,1.630647,true,5.995140,93,62,false,0.008968,1.861736,1639524,0.445014,34359,1905,128
