z3-5.1.0,decider_affine|case165|ylo,0.007342,true,192,192,0,0_of_0,1000b_e2b3076b11364e29,true,true,true,0,true,decider_affine,192,1.303,165,120,192,0,0,0,98304,0,6836,0,192,V-24|V-25|M-165|M-352,0,affine,ylo,true,false,false,unsat,2,true,asymptotic_decider,1000,decider_affine__case165__ylo.smt2,e2b3076b11364e29,Z3_version_5.1.0_-_64_bit,unsat,192,399.598
z3-5.1.0,decider_affine|case165|yhi,0.006983,true,192,192,0,0_of_0,1000b_0026535c37ae43a4,true,true,true,0,true,decider_affine,192,1.303,165,120,192,0,0,0,98304,0,6836,0,192,V-24|V-25|M-165|M-352,0,affine,yhi,true,false,false,unsat,2,true,asymptotic_decider,1000,decider_affine__case165__yhi.smt2,0026535c37ae43a4,Z3_version_5.1.0_-_64_bit,unsat,192,399.598
z3-5.1.0,decider_affine|case166|yhi,0.006828,true,192,192,0,0_of_0,1000b_593d1e0121620e87,true,true,true,0,true,decider_affine,192,1.303,166,120,192,0,0,0,98304,0,6836,0,192,V-24|V-25|M-165|M-352,0,affine,yhi,true,false,false,unsat,2,true,asymptotic_decider,1000,decider_affine__case166__yhi.smt2,593d1e0121620e87,Z3_version_5.1.0_-_64_bit,unsat,192,399.598
z3-5.1.0,decider_affine|case166|zlo,0.006790,true,192,192,0,0_of_0,1001b_a112d818160e5abd,true,true,true,0,true,decider_affine,192,1.303,166,120,192,0,0,0,98304,0,6836,0,192,V-24|V-25|M-165|M-352,0,affine,zlo,true,false,true,unsat,2,true,asymptotic_decider,1001,decider_affine__case166__zlo.smt2,a112d818160e5abd,Z3_version_5.1.0_-_64_bit,unsat,192,399.598
z3-5.1.0,decider_affine|case167|yhi,0.007039,true,192,192,0,0_of_0,999b_db68cb0043621b73,true,true,true,0,true,decider_affine,192,1.303,167,120,192,0,0,0,98304,0,6836,0,192,V-24|V-25|M-165|M-352,0,affine,yhi,true,false,false,unsat,2,true,asymptotic_decider,999,decider_affine__case167__yhi.smt2,db68cb0043621b73,Z3_version_5.1.0_-_64_bit,unsat,192,399.598
z3-5.1.0,decider_affine|case169|ylo,0.007298,true,192,192,0,0_of_0,1000b_bd589ffef9fbbfe5,true,true,true,0,true,decider_affine,192,1.303,169,120,192,0,0,0,98304,0,6836,0,192,V-24|V-25|M-165|M-352,0,affine,ylo,true,false,false,unsat,2,true,asymptotic_decider,1000,decider_affine__case169__ylo.smt2,bd589ffef9fbbfe5,Z3_version_5.1.0_-_64_bit,unsat,192,399.598
z3-5.1.0,decider_affine|case169|zlo,0.006858,true,192,192,0,0_of_0,1001b_df27ba57f63ec538,true,true,true,0,true,decider_affine,192,1.303,169,120,192,0,0,0,98304,0,6836,0,192,V-24|V-25|M-165|M-352,0,affine,zlo,true,false,false,unsat,2,true,asymptotic_decider,1001,decider_affine__case169__zlo.smt2,df27ba57f63ec538,Z3_version_5.1.0_-_64_bit,unsat,192,399.598
z3-5.1.0,decider_affine|case173|ylo,0.007402,true,192,192,0,0_of_0,999b_b4a3a2a22844ddef,true,true,true,0,true,decider_affine,192,1.303,173,120,192,0,0,0,98304,0,6836,0,192,V-24|V-25|M-165|M-352,0,affine,ylo,true,false,false,unsat,2,true,asymptotic_decider,999,decider_affine__case173__ylo.smt2,b4a3a2a22844ddef,Z3_version_5.1.0_-_64_bit,unsat,192,399.598
z3-5.1.0,decider_affine|case180|xlo,0.007275,true,192,192,0,0_of_0,1000b_b926c005307c93eb,true,true,true,0,true,decider_affine,192,1.303,180,120,192,0,0,0,98304,0,6836,0,192,V-24|V-25|M-165|M-352,0,affine,xlo,true,false,true,unsat,2,true,asymptotic_decider,1000,decider_affine__case180__xlo.smt2,b926c005307c93eb,Z3_version_5.1.0_-_64_bit,unsat,192,399.598
z3-5.1.0,decider_affine|case180|yhi,0.006745,true,192,192,0,0_of_0,1000b_526c2db7ce2599df,true,true,true,0,true,decider_affine,192,1.303,180,120,192,0,0,0,98304,0,6836,0,192,V-24|V-25|M-165|M-352,0,affine,yhi,true,false,false,unsat,2,true,asymptotic_decider,1000,decider_affine__case180__yhi.smt2,526c2db7ce2599df,Z3_version_5.1.0_-_64_bit,unsat,192,399.598
z3-5.1.0,decider_affine|case181|yhi,0.006984,true,192,192,0,0_of_0,999b_70b0cb4cd0b9f94b,true,true,true,0,true,decider_affine,192,1.303,181,120,192,0,0,0,98304,0,6836,0,192,V-24|V-25|M-165|M-352,0,affine,yhi,true,false,false,unsat,2,true,asymptotic_decider,999,decider_affine__case181__yhi.smt2,70b0cb4cd0b9f94b,Z3_version_5.1.0_-_64_bit,unsat,192,399.598
z3-5.1.0,decider_affine|case182|xlo,0.007139,true,192,192,0,0_of_0,999b_9cd223dd3567153a,true,true,true,0,true,decider_affine,192,1.303,182,120,192,0,0,0,98304,0,6836,0,192,V-24|V-25|M-165|M-352,0,affine,xlo,true,false,true,unsat,2,true,asymptotic_decider,999,decider_affine__case182__xlo.smt2,9cd223dd3567153a,Z3_version_5.1.0_-_64_bit,unsat,192,399.598
z3-5.1.0,decider_affine|case182|yhi,0.007230,true,192,192,0,0_of_0,999b_736d7fbd9ec53af2,true,true,true,0,true,decider_affine,192,1.303,182,120,192,0,0,0,98304,0,6836,0,192,V-24|V-25|M-165|M-352,0,affine,yhi,true,false,false,unsat,2,true,asymptotic_decider,999,decider_affine__case182__yhi.smt2,736d7fbd9ec53af2,Z3_version_5.1.0_-_64_bit,unsat,192,399.598
z3-5.1.0,decider_affine|case182|zlo,0.006958,true,192,192,0,0_of_0,1000b_c14732224043cc78,true,true,true,0,true,decider_affine,192,1.303,182,120,192,0,0,0,98304,0,6836,0,192,V-24|V-25|M-165|M-352,0,affine,zlo,true,false,true,unsat,2,true,asymptotic_decider,1000,decider_affine__case182__zlo.smt2,c14732224043cc78,Z3_version_5.1.0_-_64_bit,unsat,192,399.598
z3-5.1.0,decider_affine|case183|yhi,0.006825,true,192,192,0,0_of_0,998b_4f76444a86694c96,true,true,true,0,true,decider_affine,192,1.303,183,120,192,0,0,0,98304,0,6836,0,192,V-24|V-25|M-165|M-352,0,affine,yhi,true,false,false,unsat,2,true,asymptotic_decider,998,decider_affine__case183__yhi.smt2,4f76444a86694c96,Z3_version_5.1.0_-_64_bit,unsat,192,399.598
z3-5.1.0,decider_affine|case185|zlo,0.007090,true,192,192,0,0_of_0,1000b_04fff03a6d3badd7,true,true,true,0,true,decider_affine,192,1.303,185,120,192,0,0,0,98304,0,6836,0,192,V-24|V-25|M-165|M-352,0,affine,zlo,true,false,false,unsat,2,true,asymptotic_decider,1000,decider_affine__case185__zlo.smt2,04fff03a6d3badd7,Z3_version_5.1.0_-_64_bit,unsat,192,399.598
z3-5.1.0,decider_affine|case188|xlo,0.006760,true,192,192,0,0_of_0,999b_9eaf8aff8ce09c62,true,true,true,0,true,decider_affine,192,1.303,188,120,192,0,0,0,98304,0,6836,0,192,V-24|V-25|M-165|M-352,0,affine,xlo,true,false,true,unsat,2,true,asymptotic_decider,999,decider_affine__case188__xlo.smt2,9eaf8aff8ce09c62,Z3_version_5.1.0_-_64_bit,unsat,192,399.598
z3-5.1.0,decider_affine|case190|xlo,0.007021,true,192,192,0,0_of_0,998b_f034c464b2b7be80,true,true,true,0,true,decider_affine,192,1.303,190,120,192,0,0,0,98304,0,6836,0,192,V-24|V-25|M-165|M-352,0,affine,xlo,true,false,true,unsat,2,true,asymptotic_decider,998,decider_affine__case190__xlo.smt2,f034c464b2b7be80,Z3_version_5.1.0_-_64_bit,unsat,192,399.598
z3-5.1.0,decider_affine|case193|xlo,0.006816,true,192,192,0,0_of_0,1001b_4a210da8a37caf3e,true,true,true,0,true,decider_affine,192,1.303,193,120,192,0,0,0,98304,0,6836,0,192,V-24|V-25|M-165|M-352,0,affine,xlo,true,false,false,unsat,2,true,asymptotic_decider,1001,decider_affine__case193__xlo.smt2,4a210da8a37caf3e,Z3_version_5.1.0_-_64_bit,unsat,192,399.598
z3-5.1.0,decider_affine|case194|xhi,0.006403,true,192,192,0,0_of_0,1001b_79d37f197064bc39,true,true,true,0,true,decider_affine,192,1.303,194,120,192,0,0,0,98304,0,6836,0,192,V-24|V-25|M-165|M-352,0,affine,xhi,true,false,false,unsat,2,true,asymptotic_decider,1001,decider_affine__case194__xhi.smt2,79d37f197064bc39,Z3_version_5.1.0_-_64_bit,unsat,192,399.598
z3-5.1.0,decider_affine|case195|xlo,0.006679,true,192,192,0,0_of_0,1000b_f2bdd838f8485dd9,true,true,true,0,true,decider_affine,192,1.303,195,120,192,0,0,0,98304,0,6836,0,192,V-24|V-25|M-165|M-352,0,affine,xlo,true,false,false,unsat,2,true,asymptotic_decider,1000,decider_affine__case195__xlo.smt2,f2bdd838f8485dd9,Z3_version_5.1.0_-_64_bit,unsat,192,399.598
z3-5.1.0,decider_affine|case195|xhi,0.006701,true,192,192,0,0_of_0,1000b_51988d988b64d4bf,true,true,true,0,true,decider_affine,192,1.303,195,120,192,0,0,0,98304,0,6836,0,192,V-24|V-25|M-165|M-352,0,affine,xhi,true,false,false,unsat,2,true,asymptotic_decider,1000,decider_affine__case195__xhi.smt2,51988d988b64d4bf,Z3_version_5.1.0_-_64_bit,unsat,192,399.598
z3-5.1.0,decider_affine|case198|xhi,0.006713,true,192,192,0,0_of_0,1000b_baa01b10e2f42c5c,true,true,true,0,true,decider_affine,192,1.303,198,120,192,0,0,0,98304,0,6836,0,192,V-24|V-25|M-165|M-352,0,affine,xhi,true,false,false,unsat,2,true,asymptotic_decider,1000,decider_affine__case198__xhi.smt2,baa01b10e2f42c5c,Z3_version_5.1.0_-_64_bit,unsat,192,399.598
z3-5.1.0,decider_affine|case198|zlo,0.006291,true,192,192,0,0_of_0,1001b_cdfb36c599f7a4ba,true,true,true,0,true,decider_affine,192,1.303,198,120,192,0,0,0,98304,0,6836,0,192,V-24|V-25|M-165|M-352,0,affine,zlo,true,false,true,unsat,2,true,asymptotic_decider,1001,decider_affine__case198__zlo.smt2,cdfb36c599f7a4ba,Z3_version_5.1.0_-_64_bit,unsat,192,399.598
z3-5.1.0,decider_affine|case199|xhi,0.006829,true,192,192,0,0_of_0,999b_d8dc0a5e54cccf92,true,true,true,0,true,decider_affine,192,1.303,199,120,192,0,0,0,98304,0,6836,0,192,V-24|V-25|M-165|M-352,0,affine,xhi,true,false,false,unsat,2,true,asymptotic_decider,999,decider_affine__case199__xhi.smt2,d8dc0a5e54cccf92,Z3_version_5.1.0_-_64_bit,unsat,192,399.598
z3-5.1.0,decider_affine|case201|xlo,0.006850,true,192,192,0,0_of_0,1000b_301ce7fa2b21aa7f,true,true,true,0,true,decider_affine,192,1.303,201,120,192,0,0,0,98304,0,6836,0,192,V-24|V-25|M-165|M-352,0,affine,xlo,true,false,false,unsat,2,true,asymptotic_decider,1000,decider_affine__case201__xlo.smt2,301ce7fa2b21aa7f,Z3_version_5.1.0_-_64_bit,unsat,192,399.598
z3-5.1.0,decider_affine|case201|zlo,0.006656,true,192,192,0,0_of_0,1001b_2f64edfe68a6f5d1,true,true,true,0,true,decider_affine,192,1.303,201,120,192,0,0,0,98304,0,6836,0,192,V-24|V-25|M-165|M-352,0,affine,zlo,true,false,false,unsat,2,true,asymptotic_decider,1001,decider_affine__case201__zlo.smt2,2f64edfe68a6f5d1,Z3_version_5.1.0_-_64_bit,unsat,192,399.598
z3-5.1.0,decider_affine|case203|xlo,0.006368,true,192,192,0,0_of_0,999b_7efbd0520b94b6d2,true,true,true,0,true,decider_affine,192,1.303,203,120,192,0,0,0,98304,0,6836,0,192,V-24|V-25|M-165|M-352,0,affine,xlo,true,false,false,unsat,2,true,asymptotic_decider,999,decider_affine__case203__xlo.smt2,7efbd0520b94b6d2,Z3_version_5.1.0_-_64_bit,unsat,192,399.598
z3-5.1.0,decider_affine|case210|xhi,0.007240,true,192,192,0,0_of_0,1000b_8cafbef2b9cda519,true,true,true,0,true,decider_affine,192,1.303,210,120,192,0,0,0,98304,0,6836,0,192,V-24|V-25|M-165|M-352,0,affine,xhi,true,false,false,unsat,2,true,asymptotic_decider,1000,decider_affine__case210__xhi.smt2,8cafbef2b9cda519,Z3_version_5.1.0_-_64_bit,unsat,192,399.598
z3-5.1.0,decider_affine|case210|ylo,0.006922,true,192,192,0,0_of_0,1000b_e6bf1f7aa881f626,true,true,true,0,true,decider_affine,192,1.303,210,120,192,0,0,0,98304,0,6836,0,192,V-24|V-25|M-165|M-352,0,affine,ylo,true,false,true,unsat,2,true,asymptotic_decider,1000,decider_affine__case210__ylo.smt2,e6bf1f7aa881f626,Z3_version_5.1.0_-_64_bit,unsat,192,399.598
z3-5.1.0,decider_affine|case211|xhi,0.006470,true,192,192,0,0_of_0,999b_55f9e0f9095a772d,true,true,true,0,true,decider_affine,192,1.303,211,120,192,0,0,0,98304,0,6836,0,192,V-24|V-25|M-165|M-352,0,affine,xhi,true,false,false,unsat,2,true,asymptotic_decider,999,decider_affine__case211__xhi.smt2,55f9e0f9095a772d,Z3_version_5.1.0_-_64_bit,unsat,192,399.598
z3-5.1.0,decider_affine|case214|xhi,0.006871,true,192,192,0,0_of_0,999b_51634d8528eeb098,true,true,true,0,true,decider_affine,192,1.303,214,120,192,0,0,0,98304,0,6836,0,192,V-24|V-25|M-165|M-352,0,affine,xhi,true,false,false,unsat,2,true,asymptotic_decider,999,decider_affine__case214__xhi.smt2,51634d8528eeb098,Z3_version_5.1.0_-_64_bit,unsat,192,399.598
z3-5.1.0,decider_affine|case214|ylo,0.006466,true,192,192,0,0_of_0,999b_a52c0f0db64eb159,true,true,true,0,true,decider_affine,192,1.303,214,120,192,0,0,0,98304,0,6836,0,192,V-24|V-25|M-165|M-352,0,affine,ylo,true,false,true,unsat,2,true,asymptotic_decider,999,decider_affine__case214__ylo.smt2,a52c0f0db64eb159,Z3_version_5.1.0_-_64_bit,unsat,192,399.598
z3-5.1.0,decider_affine|case214|zlo,0.006944,true,192,192,0,0_of_0,1000b_ad8fbdf23f3cd258,true,true,true,0,true,decider_affine,192,1.303,214,120,192,0,0,0,98304,0,6836,0,192,V-24|V-25|M-165|M-352,0,affine,zlo,true,false,true,unsat,2,true,asymptotic_decider,1000,decider_affine__case214__zlo.smt2,ad8fbdf23f3cd258,Z3_version_5.1.0_-_64_bit,unsat,192,399.598
z3-5.1.0,decider_affine|case215|xhi,0.006672,true,192,192,0,0_of_0,998b_06abbd58edf034cc,true,true,true,0,true,decider_affine,192,1.303,215,120,192,0,0,0,98304,0,6836,0,192,V-24|V-25|M-165|M-352,0,affine,xhi,true,false,false,unsat,2,true,asymptotic_decider,998,decider_affine__case215__xhi.smt2,06abbd58edf034cc,Z3_version_5.1.0_-_64_bit,unsat,192,399.598
z3-5.1.0,decider_affine|case217|zlo,0.006876,true,192,192,0,0_of_0,1000b_bce12a90897e3b73,true,true,true,0,true,decider_affine,192,1.303,217,120,192,0,0,0,98304,0,6836,0,192,V-24|V-25|M-165|M-352,0,affine,zlo,true,false,false,unsat,2,true,asymptotic_decider,1000,decider_affine__case217__zlo.smt2,bce12a90897e3b73,Z3_version_5.1.0_-_64_bit,unsat,192,399.598
z3-5.1.0,decider_affine|case218|ylo,0.006925,true,192,192,0,0_of_0,999b_316ac3ddeda1f669,true,true,true,0,true,decider_affine,192,1.303,218,120,192,0,0,0,98304,0,6836,0,192,V-24|V-25|M-165|M-352,0,affine,ylo,true,false,true,unsat,2,true,asymptotic_decider,999,decider_affine__case218__ylo.smt2,316ac3ddeda1f669,Z3_version_5.1.0_-_64_bit,unsat,192,399.598
z3-5.1.0,decider_affine|case222|ylo,0.006484,true,192,192,0,0_of_0,998b_a62471c4647bdb1f,true,true,true,0,true,decider_affine,192,1.303,222,120,192,0,0,0,98304,0,6836,0,192,V-24|V-25|M-165|M-352,0,affine,ylo,true,false,true,unsat,2,true,asymptotic_decider,998,decider_affine__case222__ylo.smt2,a62471c4647bdb1f,Z3_version_5.1.0_-_64_bit,unsat,192,399.598
z3-5.1.0,decider_affine|case225|xlo,0.006997,true,192,192,0,0_of_0,1000b_30d0c53cc547c9cb,true,true,true,0,true,decider_affine,192,1.303,225,120,192,0,0,0,98304,0,6836,0,192,V-24|V-25|M-165|M-352,0,affine,xlo,true,false,false,unsat,2,true,asymptotic_decider,1000,decider_affine__case225__xlo.smt2,30d0c53cc547c9cb,Z3_version_5.1.0_-_64_bit,unsat,192,399.598
z3-5.1.0,decider_affine|case225|ylo,0.007646,true,192,192,0,0_of_0,1000b_7e343fa327a1adf2,true,true,true,0,true,decider_affine,192,1.303,225,120,192,0,0,0,98304,0,6836,0,192,V-24|V-25|M-165|M-352,0,affine,ylo,true,false,false,unsat,2,true,asymptotic_decider,1000,decider_affine__case225__ylo.smt2,7e343fa327a1adf2,Z3_version_5.1.0_-_64_bit,unsat,192,399.598
z3-5.1.0,decider_affine|case227|xlo,0.006874,true,192,192,0,0_of_0,999b_300f1a26e5dda73a,true,true,true,0,true,decider_affine,192,1.303,227,120,192,0,0,0,98304,0,6836,0,192,V-24|V-25|M-165|M-352,0,affine,xlo,true,false,false,unsat,2,true,asymptotic_decider,999,decider_affine__case227__xlo.smt2,300f1a26e5dda73a,Z3_version_5.1.0_-_64_bit,unsat,192,399.598
z3-5.1.0,decider_affine|case229|ylo,0.007060,true,192,192,0,0_of_0,999b_1752b45e09f2da35,true,true,true,0,true,decider_affine,192,1.303,229,120,192,0,0,0,98304,0,6836,0,192,V-24|V-25|M-165|M-352,0,affine,ylo,true,false,false,unsat,2,true,asymptotic_decider,999,decider_affine__case229__ylo.smt2,1752b45e09f2da35,Z3_version_5.1.0_-_64_bit,unsat,192,399.598
z3-5.1.0,decider_affine|case230|zlo,0.006779,true,192,192,0,0_of_0,1000b_2c3bfebf3fe1ffb2,true,true,true,0,true,decider_affine,192,1.303,230,120,192,0,0,0,98304,0,6836,0,192,V-24|V-25|M-165|M-352,0,affine,zlo,true,false,true,unsat,2,true,asymptotic_decider,1000,decider_affine__case230__zlo.smt2,2c3bfebf3fe1ffb2,Z3_version_5.1.0_-_64_bit,unsat,192,399.598
z3-5.1.0,decider_affine|case233|xlo,0.006592,true,192,192,0,0_of_0,999b_c5208e22ea6914ad,true,true,true,0,true,decider_affine,192,1.303,233,120,192,0,0,0,98304,0,6836,0,192,V-24|V-25|M-165|M-352,0,affine,xlo,true,false,false,unsat,2,true,asymptotic_decider,999,decider_affine__case233__xlo.smt2,c5208e22ea6914ad,Z3_version_5.1.0_-_64_bit,unsat,192,399.598
z3-5.1.0,decider_affine|case233|ylo,0.006454,true,192,192,0,0_of_0,999b_d484be9851c2d13e,true,true,true,0,true,decider_affine,192,1.303,233,120,192,0,0,0,98304,0,6836,0,192,V-24|V-25|M-165|M-352,0,affine,ylo,true,false,false,unsat,2,true,asymptotic_decider,999,decider_affine__case233__ylo.smt2,d484be9851c2d13e,Z3_version_5.1.0_-_64_bit,unsat,192,399.598
z3-5.1.0,decider_affine|case233|zlo,0.007149,true,192,192,0,0_of_0,1000b_cdb31a8d4b45a7e1,true,true,true,0,true,decider_affine,192,1.303,233,120,192,0,0,0,98304,0,6836,0,192,V-24|V-25|M-165|M-352,0,affine,zlo,true,false,false,unsat,2,true,asymptotic_decider,1000,decider_affine__case233__zlo.smt2,cdb31a8d4b45a7e1,Z3_version_5.1.0_-_64_bit,unsat,192,399.598
z3-5.1.0,decider_affine|case235|xlo,0.006780,true,192,192,0,0_of_0,998b_5965e8458d6ac100,true,true,true,0,true,decider_affine,192,1.303,235,120,192,0,0,0,98304,0,6836,0,192,V-24|V-25|M-165|M-352,0,affine,xlo,true,false,false,unsat,2,true,asymptotic_decider,998,decider_affine__case235__xlo.smt2,5965e8458d6ac100,Z3_version_5.1.0_-_64_bit,unsat,192,399.598
z3-5.1.0,decider_affine|case237|ylo,0.007005,true,192,192,0,0_of_0,998b_d5fc835fc3a17425,true,true,true,0,true,decider_affine,192,1.303,237,120,192,0,0,0,98304,0,6836,0,192,V-24|V-25|M-165|M-352,0,affine,ylo,true,false,false,unsat,2,true,asymptotic_decider,998,decider_affine__case237__ylo.smt2,d5fc835fc3a17425,Z3_version_5.1.0_-_64_bit,unsat,192,399.598
z3-5.1.0,decider_affine|case246|zlo,0.006939,true,192,192,0,0_of_0,999b_ae9f96909b232cde,true,true,true,0,true,decider_affine,192,1.303,246,120,192,0,0,0,98304,0,6836,0,192,V-24|V-25|M-165|M-352,0,affine,zlo,true,false,true,unsat,2,true,asymptotic_decider,999,decider_affine__case246__zlo.smt2,ae9f96909b232cde,Z3_version_5.1.0_-_64_bit,unsat,192,399.598
z3-5.1.0,decider_affine|case249|zlo,0.006876,true,192,192,0,0_of_0,999b_69826446f97b3797,true,true,true,0,true,decider_affine,192,1.303,249,120,192,0,0,0,98304,0,6836,0,192,V-24|V-25|M-165|M-352,0,affine,zlo,true,false,false,unsat,2,true,asymptotic_decider,999,decider_affine__case249__zlo.smt2,69826446f97b3797,Z3_version_5.1.0_-_64_bit,unsat,192,399.598
z3-5.1.0,separate_affine|case006|zlo,0.006161,true,192,0,192,0_of_192,989b_3de3575db9734dd1,true,true,true,0,false,separate_affine,192,1.185,6,120,192,0,0,0,98304,0,6836,0,192,V-24|V-25|M-165|M-352,0,affine,zlo,true,true,true,sat,2,false,marching_cubes_separate,989,separate_affine__case006__zlo.smt2,3de3575db9734dd1,Z3_version_5.1.0_-_64_bit,unsat,192,399.598
z3-5.1.0,separate_affine|case009|zlo,0.007088,true,192,0,192,0_of_192,989b_396821c897913ed6,true,true,true,0,false,separate_affine,192,1.185,9,120,192,0,0,0,98304,0,6836,0,192,V-24|V-25|M-165|M-352,0,affine,zlo,true,true,false,sat,2,false,marching_cubes_separate,989,separate_affine__case009__zlo.smt2,396821c897913ed6,Z3_version_5.1.0_-_64_bit,unsat,192,399.598
z3-5.1.0,separate_affine|case018|ylo,0.006371,true,192,0,192,0_of_192,989b_bbf9d5b20ee03dd9,true,true,true,0,false,separate_affine,192,1.185,18,120,192,0,0,0,98304,0,6836,0,192,V-24|V-25|M-165|M-352,0,affine,ylo,true,true,true,sat,2,false,marching_cubes_separate,989,separate_affine__case018__ylo.smt2,bbf9d5b20ee03dd9,Z3_version_5.1.0_-_64_bit,unsat,192,399.598
z3-5.1.0,separate_affine|case020|xlo,0.006345,true,192,0,192,0_of_192,989b_8b69acea1c0d4919,true,true,true,0,false,separate_affine,192,1.185,20,120,192,0,0,0,98304,0,6836,0,192,V-24|V-25|M-165|M-352,0,affine,xlo,true,true,true,sat,2,false,marching_cubes_separate,989,separate_affine__case020__xlo.smt2,8b69acea1c0d4919,Z3_version_5.1.0_-_64_bit,unsat,192,399.598
z3-5.1.0,separate_affine|case022|xlo,0.006168,true,192,0,192,0_of_192,988b_ecf853f4b1b93534,true,true,true,0,false,separate_affine,192,1.185,22,120,192,0,0,0,98304,0,6836,0,192,V-24|V-25|M-165|M-352,0,affine,xlo,true,true,true,sat,2,false,marching_cubes_separate,988,separate_affine__case022__xlo.smt2,ecf853f4b1b93534,Z3_version_5.1.0_-_64_bit,unsat,192,399.598
z3-5.1.0,separate_affine|case022|ylo,0.005879,true,192,0,192,0_of_192,988b_cd37e4d76d059baf,true,true,true,0,false,separate_affine,192,1.185,22,120,192,0,0,0,98304,0,6836,0,192,V-24|V-25|M-165|M-352,0,affine,ylo,true,true,true,sat,2,false,marching_cubes_separate,988,separate_affine__case022__ylo.smt2,cd37e4d76d059baf,Z3_version_5.1.0_-_64_bit,unsat,192,399.598
z3-5.1.0,separate_affine|case022|zlo,0.006018,true,192,0,192,0_of_192,989b_78a84022872d5386,true,true,true,0,false,separate_affine,192,1.185,22,120,192,0,0,0,98304,0,6836,0,192,V-24|V-25|M-165|M-352,0,affine,zlo,true,true,true,sat,2,false,marching_cubes_separate,989,separate_affine__case022__zlo.smt2,78a84022872d5386,Z3_version_5.1.0_-_64_bit,unsat,192,399.598
z3-5.1.0,separate_affine|case025|zlo,0.006498,true,192,0,192,0_of_192,989b_5828f61c338e8427,true,true,true,0,false,separate_affine,192,1.185,25,120,192,0,0,0,98304,0,6836,0,192,V-24|V-25|M-165|M-352,0,affine,zlo,true,true,false,sat,2,false,marching_cubes_separate,989,separate_affine__case025__zlo.smt2,5828f61c338e8427,Z3_version_5.1.0_-_64_bit,unsat,192,399.598
z3-5.1.0,separate_affine|case026|ylo,0.006385,true,192,0,192,0_of_192,988b_66636169ef1b381f,true,true,true,0,false,separate_affine,192,1.185,26,120,192,0,0,0,98304,0,6836,0,192,V-24|V-25|M-165|M-352,0,affine,ylo,true,true,true,sat,2,false,marching_cubes_separate,988,separate_affine__case026__ylo.smt2,66636169ef1b381f,Z3_version_5.1.0_-_64_bit,unsat,192,399.598
z3-5.1.0,separate_affine|case028|xlo,0.005744,true,192,0,192,0_of_192,988b_1580acc8c39dacd4,true,true,true,0,false,separate_affine,192,1.185,28,120,192,0,0,0,98304,0,6836,0,192,V-24|V-25|M-165|M-352,0,affine,xlo,true,true,true,sat,2,false,marching_cubes_separate,988,separate_affine__case028__xlo.smt2,1580acc8c39dacd4,Z3_version_5.1.0_-_64_bit,unsat,192,399.598
z3-5.1.0,separate_affine|case030|xlo,0.006379,true,192,0,192,0_of_192,987b_377a03deb7bb609c,true,true,true,0,false,separate_affine,192,1.185,30,120,192,0,0,0,98304,0,6836,0,192,V-24|V-25|M-165|M-352,0,affine,xlo,true,true,true,sat,2,false,marching_cubes_separate,987,separate_affine__case030__xlo.smt2,377a03deb7bb609c,Z3_version_5.1.0_-_64_bit,unsat,192,399.598
z3-5.1.0,separate_affine|case030|ylo,0.006889,true,192,0,192,0_of_192,987b_39239e710251baa9,true,true,true,0,false,separate_affine,192,1.185,30,120,192,0,0,0,98304,0,6836,0,192,V-24|V-25|M-165|M-352,0,affine,ylo,true,true,true,sat,2,false,marching_cubes_separate,987,separate_affine__case030__ylo.smt2,39239e710251baa9,Z3_version_5.1.0_-_64_bit,unsat,192,399.598
z3-5.1.0,separate_affine|case033|ylo,0.006462,true,192,0,192,0_of_192,989b_8801fac1db976f3e,true,true,true,0,false,separate_affine,192,1.185,33,120,192,0,0,0,98304,0,6836,0,192,V-24|V-25|M-165|M-352,0,affine,ylo,true,true,false,sat,2,false,marching_cubes_separate,989,separate_affine__case033__ylo.smt2,8801fac1db976f3e,Z3_version_5.1.0_-_64_bit,unsat,192,399.598
z3-5.1.0,separate_affine|case037|ylo,0.006393,true,192,0,192,0_of_192,988b_a6dbc8f2e2ffc811,true,true,true,0,false,separate_affine,192,1.185,37,120,192,0,0,0,98304,0,6836,0,192,V-24|V-25|M-165|M-352,0,affine,ylo,true,true,false,sat,2,false,marching_cubes_separate,988,separate_affine__case037__ylo.smt2,a6dbc8f2e2ffc811,Z3_version_5.1.0_-_64_bit,unsat,192,399.598
z3-5.1.0,separate_affine|case038|zlo,0.006992,true,192,0,192,0_of_192,989b_243624e57c984f79,true,true,true,0,false,separate_affine,192,1.185,38,120,192,0,0,0,98304,0,6836,0,192,V-24|V-25|M-165|M-352,0,affine,zlo,true,true,true,sat,2,false,marching_cubes_separate,989,separate_affine__case038__zlo.smt2,243624e57c984f79,Z3_version_5.1.0_-_64_bit,unsat,192,399.598
z3-5.1.0,separate_affine|case040|xhi,0.006654,true,192,0,192,0_of_192,989b_1efbbe1f467c0a31,true,true,true,0,false,separate_affine,192,1.185,40,120,192,0,0,0,98304,0,6836,0,192,V-24|V-25|M-165|M-352,0,affine,xhi,true,true,true,sat,2,false,marching_cubes_separate,989,separate_affine__case040__xhi.smt2,1efbbe1f467c0a31,Z3_version_5.1.0_-_64_bit,unsat,192,399.598
